"BLACKPINK -- How You Like That M/V :-
1st day : 82,377,522( 86.3 million actual)
2nd day : 120,984,020(+38,606,498)
3rd day : 142,060,219(+21,076,199)
4th day : 160,364,538(+18,304,319)
5th day : 174,048,655(+13,684,117)
6th day : 187,014,024(+12,965,369)
7th day : 199,407,547(+12,393,523)
8th day : 211,878,872(+12,471,325)
9th day : 222,074,296(+10,195,424)
10th day : 231,167,779(+9,093,483)
11th day : 239,147,542(+7,979,763)
12th day : 246,643,534(+7,495,992)
13th day : 253,410,732(+6,767,198)
14th day : 260,043,533(+6,632,801)
15th day : 266,584,022(+6,540,489)
16th day : 272,924,757(+6,360,735)
17th day : 278,580,459(+5,655,702)
18th day : 284,164,244(+5,583,785)
19th day : 289,679,500(+5,515,256)
20th day : 294,692,906(+5,013,406)
21st day : 299,983,798(+5,290,892)
22nd day : 306,117,499(+6,133,701)
23rd day : 311,403,460(+5,285,961)
24th day : 316,214,407(+4,810,947)
25th day : 320,764,886(+4,550,479)
26th day : 325,559,217(+4,794,331)
27th day : 330,365,461(+4,806,130)
28th day : 335,225,664(+4,860,203)
29th day : 340,096,276(+4,870,612)
30th day : 345,017,484(+4,921,208)
31st day : 349,580,346(+4,562,862)
32nd day : 354,104,121(+4,523,775)
33rd day : 358,626,076(+4,521,955)
34th day : 363,072,827(+4,446,751)
35th day : 367,376,721(+4,303,894)
36th day : 371,621,634(+4,244,913)
37th day : 375,972,724(+4,351,090)
38th day : 379,825,295(+3,852,571)
39th day : 383,604,782(+3,779,487)
40th day : 387,365,362(+3,760,580)
41st day : 391,128,999(+3,763,637)
42nd day : 394,814,543(+3,685,544)
43rd day : 399,054,136(+4,239,593)
44th day : 403,315,779(+4,261,643)
45th day : 407,003,317(+3,687,538)
46th day : 410,547,415(+3,544,098)
47th day : 414,188,714(+3,641,299)
48th day : 417,792,465(+3,603,751)
49th day : 421,396,206(+3,603,741)
50th day : 425,042,181(+3,645,975)
51st day : 428,598,312(+3,556,131)
52nd day : 431,807,481(+3,209,169)
53rd day : 435,068,052(+3,260,571)
54th day : 438,318,515(+3,250,463)
55th day : 441,550,442(+3,231,927)
56th day : 444,775,033(+3,224,591)
57th day : 448,663,368(+3,888,335)
58th day : 452,385,947(+3,722,579)
59th day : 455,578,531(+3,192,584)
60th day : 458,643,082(+3,064,551)
61st day : 461,619,805(+2,976,723)
62nd day : 464,587,631(+2,967,826)
63rd day : 468,088,361(+3,500,730)
64th day : 472,482,236(+4,393,875)
65th day : 476,059,133(+3,576,897)
66th day : 479,214,704(+3,155,571)
67th day : 482,185,864(+2,971,160)
68th day : 485,120,857(+2,934,993)
69th day : 487,941,188(+2,820,331)
70th day : 490,676,630(+2,735,442)
71st day : 493,485,531(+2,808,901)
72nd day : 496,312,324(+2,826,793)
73rd day : 498,807,264(+2,494,940)
74th day : 501,516,593(+2,709,329)
75th day : 503,943,517(+2,436,924)
76th day : 506,393,410(+2,449,893)
77th day : 508,750,610(+2,357,200)
78th day : 511,126,133(+2,375,523)
79th day : 513,756,264(+2,630,131)
80th day : 516,188,724(+2,432,460)
81st day : 518,746,063(+2,557,339)
82nd day : 521,122,353(+2,376,290)
83rd day : 523,428,906(+2,306,553)
84th day : 525,887,813(+2,458,907)
85th day : 528,453,991(+2,566,178)
86th day : 531,044,576(+2,590,585)
87th day : 533,395,100(+2,350,524)
88th day : 535,679,939(+2,284,829)
89th day : 537,918,059(+2,238,120)
90th day : 540,207,017(+2,288,958)
91st day : 542,623,987(+2,416,970)
92nd day : 545,258,141(+2,634,154)
93rd day : 547,902,129(+2,643,988)
94th day : 550,137,213(+2,235,084)
95th day : 552,258,698(+2,121,485)
96th day : 554,381,805(+2,123,107)
97th day : 556,546,095(+2,164,290)
98th day : 558,955,563(+2,409,468)
99th day : 561,862,893(+2,907,330)
100th day : 564,711,618(+2,848,725)
101st day : 567,283,817(+2,572,199)
102nd day : 569,649,174(+2,365,357)
103rd day : 571,949,002(+2,299,828)
104th day : 574,051,470(+2,102,468)
105th day : 576,138,138(+2,086,668)
106th day : 578,264,716(+2,130,578)
107th day : 580,394,961(+2,130,245)
108th day : 582,293,708(+1,898,747)
109th day : 584,133,024(+1,839,316)
110th day: 585,847,041(+1,714,017)
111st day : 587,682,481(+1,835,440)
112nd day : 589,611,364(+1,928,883)
113rd day : 591,759,107(+2,147,743)
114th day : 593,904,706(+2,145,599)
115th day : 595,790,872(+1,886,166)
116th day : 597,680,446(+1,889,574)
117th day : 599,579,080(+1,898,634)
118th day : 601,566,424(+1,987,344)
119th day : 603,567,599(+2,001,175)
120th day : 605,540,166(+1,972,567)
121st day : 607,592,036(+2,051,870)
122nd day : 609,416,878(+1,824,842)
123rd day : 611,229,974(+1,813,096)
124th day : 613,002,737(+1,772,763)
125th day : 614,733,775(+1,731,038)
126th day : 616,517,688(+1,783,913)
127th day : 618,368,067(+1,850,379)
128th day : 620,134,833(+1,766,766)
129th day : 621,724,478(+1,589,645)
130th day : 623,378,780(+1,654,302)
131st day : 625,068,724(+1,689,944)
132nd day : 626,744,628(+1,675,904)
133rd day : 628,466,581(+1,721,953)
134th day : 630,257,309(+1,790,728)
135th day : 632,067,684(+1,810,375)
136th day : 633,711,624(+1,643,940)
137th day : 635,308,644(+1,597,020)
138th day : 636,925,150(+1,616,506)
139th day : 638,414,252(+1,489,102)
140th day : 639,974,622(+1,560,370)
141st day : 641,677,612(+1,702,990)
142nd day : 643,359,482(+1,681,870)
143rd day : 644,908,369(+1,548,887)
144th day : 646,480,030(+1,571,661)
145th day : 648,137,976(+1,657,946)
146th day : 649,893,083(+1,755,107)
147th day : 651,828,978(+1,935,895)
148th day : 653,882,289(+2,053,311)
149th day : 655,827,701(+1,945,412)
150th day : 657,557,284(+1,729,583)
151st day : 659,246,633(+1,689,349)
152nd day : 660,946,735(+1,700,102)
153rd day : 662,640,138(+1,693,403)
154th day : 664,308,967(+1,668,829)
155th day : 665,985,724(+1,676,757)
156th day : 667,735,729(+1,750,005)
157th day : 669,332,485(+1,596,756)
158th day : 670,919,091(+1,586,606)
159th day : 672,568,341(+1,649,250)
160th day : 674,149,738(+1,581,397)
161st day : 675,748,641(+1,598,903)
162nd day : 677,418,654(+1,670,013)
163rd day : 679,078,605(+1,659,951)
164th day : 680,580,526(+1,501,921)
165th day : 682,029,696(+1,449,170)
166th day : 683,462,369(+1,432,373)
167th day : 684,914,671(+1,452,302)
168th day : 686,348,014(+1,433,343)
169th day : 687,871,389(+1,523,375)
170th day : 689,506,505(+1,634,116)
171st day : 691,063,293(+1,556,788)
172nd day : 692,832,972(+1,769,679)
173rd day : 695,219,799(+2,386,827)
174th day : 697,037,419(+1,817,620)
175th day : 698,706,216(+1,668,797)
176th day : 700,481,234(+1,775,018)
177th day : 702,054,058(+1,572,824)
178th day : 703,437,850(+1,383,792)
179th day : 704,774,767(+1,336,917)
180th day : 706,112,512(+1,337,745)
181st day : 707,483,986(+1,371,474)
182nd day : 708,926,630(+1,442,644)
183rd day : 710,212,004(+1,285,374)
184th day : 711,539,432(+1,327,428)
185th day : 712,831,561(+1,292,129)
186th day : 714,148,933(+1,317,372)
187th day : 715,496,407(+1,347,474)
188th day : 716,905,409(+1,409,002)
189th day : 718,512,072(+1,606,663)
190th day : 719,826,089(+1,314,017)
191st day : 721,133,388(+1,307,299)
192nd day : 722,361,288(+1,227,900)
193rd day : 723,622,436(+1,261,148)
194th day : 724,922,026(+1,299,590)
195th day : 726,209,122(+1,287,096)
196th day : 727,482,396(+1,273,274)
197th day : 728,809,169(+1,326,773)
198th day : 730,171,285(+1,362,116)
199th day : 731,431,493(+1,260,208)
200th day : 732,688,488(+1,256,995)
201st day : 733,943,666(+1,255,178)
202nd day : 735,203,588(+1,259,922)
203rd day : 736,450,131(+1,246,543)
204th day : 737,745,785(+1,295,654)
205th day : 739,045,734(+1,299,949)
206th day : 740,250,767(+1,205,033)
207th day : 741,441,748(+1,190,981)
208th day : 742,700,132(+1,258,384)
209th day : 743,895,529(+1,195,397)
210th day : 745,131,452(+1,235,923)
211st day : 746,365,704(+1,234,252)
212nd day : 747,617,904(+1,252,200)
213rd day : 748,764,993(+1,147,089)
214th day : 749,939,971(+1,174,978)
215th day : 751,189,409(+1,249,438)
216th day : 752,379,763(+1,190,354)
217th day : 753,542,559(+1,162,796)
218th day : 754,692,813(+1,150,254)
219th day : 755,871,819(+1,179,006)
220th day : 756,929,407(+1,057,588)
221st day : 757,953,463(+1,024,056)
222nd day : 758,988,159(+1,034,696)
223rd day : 760,020,839(+1,032,680)
224th day : 761,106,992(+1,086,153)
225th day : 762,198,967(+1,091,975)
226th day : 763,341,976(+1,143,009)
227th day : 764,357,232(+1,015,256)
228th day : 765,424,447(+1,067,215)
229th day : 766,514,685(+1,090,238)
230th day : 767,656,750(+1,142,065)
231st day : 768,814,501(+1,157,751)
232nd day : 769,937,263(+1,122,762)
233rd day : 771,059,797(+1,122,534)
234rd day : 772,068,673(+1,008,876) 
235th day : 773,070,065(+1,001,392) 
236th day : 774,042,254(+972,189)
237th day : 775,016,484(+974, 230) 
238th day : 776,044,151(+1,027,667) 
239th day : 777,123,517(+1,079,366) 
240th day : 778,218,335(+1,094,818) 
241st day : 779,200,234(+981,899) 
242nd day : 780,220,189(+1,019,955)
243rd day : 781,265,588(+1,045,399) 
244th day : 782,323,615(+1,058,027) 
245th day : 783,416,528(+1,092,913) 
246th day : 784,558,772(+1,142,244) 
247th day : 785,707,781(+1,149,009) 
248th day : 786,754,736(+1,046,955) 
249th day : 787,760,918(+1,006,182) 
250th day : 788,782,438(+1,021,520) 
251st day : 789,803,301(+1,020,863) 
252nd day : 790,885,207(+1,081,906) 
253rd day : 792,023,160(+1,137,953) 
254th day : 793,172,296(+1,049,136) 
255th day : 794,206,875(+1,034,579) 
256th day : 795,214,163(+1,007,288) 
257th day : 796,257,273(+1,043,110) 
258th day : 797,312,975(+1,055,702) 
259th day : 798,422,551(+1,109,576) 
260th day : 799,769,997(+1,347,448) 
261st day : 801,055,067(+1,285,070) 
262nd day : 802,127,502(+1,072,435) 
263rd day : 803,170,745(+1,043,243) 
264th day : 804,107,922(+937,177) 
265th day : 805,232,027(+1,124,105) 
266th day : 806,256,269(+1,024,242) 
267th day : 807,345,029(+1,088,760) 
268th day : 808,407,707(+1,062,678) 
269th day : 809,343,460(+935,753) 
270th day : 810,321,777(+978,317)
271st day : 811,303,775(+981,998) 
272nd day : 812,260,412(+956,637) 
273rd day : 813,306,083(+1,045,671)
274th day : 814,340,513(+1,033,430)
275th day : 815,337,268(+996,755) 
276th day : 816,249,838(+912,570)
277th day : 817,144,137(+894,299)
278th day : 818,045,180(+901,043)","3.8만"
"No es necesario pero si queremos ponernos metas sin sentido,okay.","3"
" @Gabriela Pérez Gómez  sin EMOJIS please","2"
" @orl3on  sin EMOJIS please :)","1"
"trust me, they are bigger than kpop!!!","1.1천"
" @cadis etrama di raizel  indeed","242"
"stan blackpink, all their songs are fire. im actually really not into kpop too. but im their fan.","716"
"stan blackpink :)","297"
"Bruh listen Power Metal","50"
" @cadis etrama di raizel  https://youtu.be/k1Ccr4mjMDQ I made a HYLT mashup XOXO","23"
"They're the reason I'm into kpop right now","316"
"You should join the fandom, we’re called blinks!","213"
" @cadis etrama di raizel  you spilled facts!!","59"
" @MARIA CLARA ARAÚJO ARANHA  vote for BP on mubeat app billboard and choeaedol pls pls","46"
"Yup but hey look in the brighter side this is only there pre-release song. If they did this masterpiece who knows what they’ll do for the album release😳","203"
"bipolarzzz ._.chris will we get another mv when the album comes out?","40"
"soraya yup, for the title track.","36"
"T'S UNFAIR...","6"
"soraya maybe since there main title track is in that album","10"
"True at least we didn’t a kill this love and d4 3.0","15"
"Even if*","0"
"Even though*","0"
"bipolarzzz ._.chris im glad","0"
"https://youtu.be/BmiYwLQKJgc","0"
"<3","5"
"Fighting to 100M viewes!!!","2"
"Like video plis https://youtu.be/tCyU0AS543A","0"
"Wtf😱https://youtu.be/rqW1V-4rP2w","0"
"Yass","0"
"Didn't really feel the rap. Same vibe from her as aleays. I want something different from lisa. She always has the same expression and vibe since boombayaah. Like u want her to vetsitile . Not comparing I love lisa but love Jennie versatility in rap. Cos she can switch to any time of rap. With lisa is always the same thing. I hope YG gives a faster rap and change her style of rap cos is always the same thing we see","2"
"She’s the best","2"
"Yeah my bias LISA!!!!","7"
"Yesss","0"
"Omg right I thought her rapping is better than jennies in my opinion","10"
"Así es, FIGHTING","8"
"VAMOS","6"
"Después de HYLT MV 1B
SIGUE ICREAM 1B 
Y LOVESICK GIRLS 1B STR34M AVISEMOS","7"
"Letg go","0"
"Let's go 😎😎😎","1"
" @Minyar Manou ...","0"
"Blackpink in you area ❤️❤️❤️","0"
" @Minyar Manou ....","0"
"Si😎😎😎","0"
" @Stan Yoongi🍓 ....","0"
"💛💜💚💙💖","3"
" @Sari nnye  Equivocada, son 60,7M  :> son las Reinas uwu","9"
" @Sophi  se xd","0"
"Ya vamos en 60,8 💗🖤","6"
" @Diana Lizarazo  q bien","1"
"60,8","3"
" @꧁示᭄ᯤβlιиκᯥ-R-示᭄࿐ BOY   ya se","2"
" @Janeta  We alguien se robo mi cuenta yo no escribí q bien","6"
" @꧁示᭄ᯤβlιиκᯥ-R-示᭄࿐ BOY   ok","1"
" @Diana Lizarazo  60.9","4"
"……………","0"
"…","0"
"sisi :I","25"
"Por favor no emojis congelan las vistas","40"
" @ᴅɪᴇɢᴏ ᴍᴀᴄʜᴀᴅᴏ  Exacto cara triste","14"
"Siiii","7"
"...","6"
"....","5"
"Si hay pocos","7"
"....","4"
"Vamos blinks:)","9"
"Nada más que español 🤩😘","13"
"Vamos Blinks nosotras podemos llegar al Billón. 
Por las reinas del K-pop. 
Lisa
Jisso
Jennie
Rosé..","380"
"Jisoo so beautiful","1.5만"
"“Let your smile change this world, but don't let the world change your smile.”
-Jennie","12"
"Blackpink is art","4.6만"
"the song is a masterpiece","2.4천"
"BLACKPINK IS THE REVOLUTION !!!!!","429"
"I really hope BLACKPINK will be able to perform one day at the VMAS or MTV AWARDS, they really deserve this, this MV is unbelievable!","1.2만"
"Kim Jisoo nailed it","3.5만"
"This is song is so addictive I can't stop listening to it.","4만"
"oop","2.4만"
"Jisoo: human dior
Jennie: human chanel
Rosé: human ysl
Lisa: human celine
Blackpink: our Queens","9.4천"
"“Laugh all you want while you still can” YASSSS B!!!","2.4만"
"This song is a banger! I like how the song started soft. The build up is so good. I got chills all over my body, really! And when the drop came, I’m like.... uhm yeah! I really really like this. Can’t stop myself from repeating it. Ughhhh, this is so good. 1, 2, 3 Ha How you like that?","3.7만"
"Lisa- FIRE
Jennie- FAB
Rose- FIERCE
Jisoo- FANCY","5.3만"
"STAN ARTE, STAN BLACKPINK
STR3AM BLINK!
AMOOOOOOOOOOOOOOOO","5.1천"
"Vamos Blinks falta poco para el Billón,  háganlo por las chicas.","416"
"Can we appreciate how great they performed for their comeback i mean this is really a masterpiece 
They killed it.
I can't get the song off my head i literally sang it everyday, i'm really addicted to this powerful song.","2만"
"THE SONG IS SO AMAZING","1.4만"
"The outfits, the visuals, the hairstyles, the choreography, everything about this video is just absolutely perfect, I feel that 2020 is their year guys. I mean imagine how the studio album will be if this is just the pre-release single !!","6.9만"
"My sister wakes me up with this song every morning we’re huge fans!","6"
"Perdona se escribe jisoo :)","19"
" @Sarahi Ortiz  😁😁","2"
" @luis castro  Así es ahora Nosotrxs","1"
"""Reinas del kpop"" XDDDDDDDD.....","2"
":)","0"
" @Army y Blink  ٠٠٠٠٠","1"
"Que bueno ahora estoy viendo muchos comentarios en español eso significa que el fandon latino crece!!!","3"
" @Army y Blink  NO EMOJI !!!!!!","0"
" @Jin biased 💗  qué te causa risa?","0"
" @Jin biased 💗  exacto reinas del kpop logran cosas que otros grupos de chicas no y dejando el kpop en lo alto .","1"
"Selalu dong","97"
"Yasss","79"
"So Pastiii","61"
"It's called plastic surgery","51"
"Waduh lapak indo","29"
" @마하드  she didn't have any surgery
                        Pls research before saying anything","271"
" @Rupal Christian  uhm ok but you can say that in some other comment bout Rosé , here they're talking about Jisoo
Its your opinion after all.... 
You can't degrade others opinions","90"
"No","24"
" @Ranjit Wairokpam  what no?","85"
" @PREETI JAIN  Jisoo no beautiful","28"
"masterpiece","571"
"YASS","303"
"Streaaaaam","240"
"I c o n i c","224"
" @Timothy paul Mabasa  how to stream","78"
"True","76"
"Echa nadia don’t skip ads, don’t skip the mv and watch the other made mv’s that’s not from blackpink.","102"
"Most beautiful","83"
"Who is the artis?","47"
" @myiesha nadia kamila  you can skip the ads after 30 sec then watch other blackpink mv then clear history","57"
"yeahh","11"
"BLACKPINK ' How You Like That '
Full Pictorial Audio
https://youtu.be/kMptKYJZ-OA","1"
"https://youtu.be/GijAqZaOyjg
Congratulation for solo rose👸🥳","3"
" @F Hg  watch your grammar you must be a 8/yo typing this.","8"
"Yeah ikr,","2"
"Yeah periodttt","1"
"True","1"
"True","1"
"Blinks ... Stream harder. Can we get.   One billion views before anniversary","7"
"So you think "" boda bing boda bond "" and repeating same line again and again is called masterpiece","5"
"Yezzz","4"
"Vote for BP in VMAS for best K-pop for icecream","7"
" @Sharon MS  link?","4"
" @kamila palomares  just search VMAs 2021 in google &select top results or vote now VMAs &vote","2"
"Yeassss","1"
"Yesssss😊","0"
"🌚","0"
"😂","0"
" @Shivpujan Jaiswal  ....","0"
"Fdtv","0"
"They can't . Bcz they are not talented . Copypink","122"
"Just go and pay attention to ur so called talented gay boys..... blackpink isn't the biggest gg for no reason. (Dont start a fanwar i am not toxic but some immature ARMY'S are too much)","484"
"Bp 🖤💗 deserve love and respect
Talented idols our pinks","396"
" @Shreya Paliwal  hey I understand you...but please don't call them gays...it will make you a hater too","389"
" @HWASA THE QUEEN , LIL PUMP THE KING  go away toxic army","388"
" @HWASA THE QUEEN , LIL PUMP THE KING  u jealous armpit?","344"
" @Shreya Paliwal   your language is making you a toxic fan too
Blackpink is the revolution, they are the queens of kpop
Bts are the kings of kpop
Remember that","455"
" @HWASA THE QUEEN , LIL PUMP THE KING  LMAOOOOOO","79"
" @HWASA THE QUEEN , LIL PUMP THE KING  unlike bts using autotune always","184"
"hybe paid the award shows just to let bts untalented perform,,and using autotune thats why..What if they sing live, oh no the world will laugh and their ears will be destroyed","174"
"yeah","190"
"Yes! QUEEN","226"
"YESSSS !","149"
"She ate mv with her unreal beauty","234"
" @Korean J, S-line are my bias  Unreal?","41"
" @Jisoo Ackerman바빠  it's a way of saying ""Dreamly"" which means not even real life can experience this :-)","156"
"Yes!!","53"
"yesss","39"
"https://youtu.be/2whcKv_G4OY","7"
"Ruby H. Exactly","8"
"the more you listen to it the better,,","760"
"SAME THE MORE THE BETTER","503"
"just like wine:)","113"
"Especially rosé part","132"
"It's true!!!","56"
"Michael Craig i clicked it","137"
"Me too","43"
"Yes true","34"
" @Michael Craig  i clicked it wow thats long","179"
"Mee toooo","20"
"Lol so true haha they are just helping us to increase the views haha","688"
" @STAN BLACKPINK FOR BETTER LIFE   they are not actually spamming lol. 
they are just making the mv more trending","658"
"Yahhhh you're right","171"
"They are trying to freeze the views","187"
"No they are gonna freeze the views","106"
"Mostly haters are from the onces and armys, ugh disgusting fandoms.","337"
"But yt gets freeze all the time tho","90"
"streaming while reporting.","110"
"Ephemeral i doubt its onces, I haven’t seen them do this before, also twice and blackpink are friends so if it is them thats not very nice to twice either :(","142"
"They try to freez the views, but they actually watch the mv till the end and  its increase the views","91"
"The others do not surpass me","35"
"BLACKPINK : REVOLUTION","165"
"Si","25"
"BLACKPINK is my inspiration!! My mom said that if I got 30k LIKES on my new  song!! She definitely buy me a professional mic!! Begging you GUYS!! Please...I LOVE YOU! I'M NOT LYING! PLS.!","51"
"Yeah","11"
"Ayo hylt 1B","28"
" @Kim Jisoo  solo stan","39"
" @Kim Jisoo  lmao, solo stan spotted","33"
" @Steve Str22  what's wrong if she's solo Stan. Stop with this alert emoji. Jisoo is the underrated member but still blinks get mad if someone praises her.","25"
" @Steve Str22  .......","5"
"Yes!!!!","165"
"We will laugh now let's break records","382"
"Anisha Pal were soo close","66"
"This is the Live Performance of 'How You Like That'
https://youtu.be/f3AKUglNiUQ YASSS","31"
"This song lyrics very simple words👇👇👇
https://youtu.be/1AdPhvSkxP4","22"
"Hello Blinks! I am a 21 year old Korean American artist who is trying to make it in America and trying to make a big of an impact as Blackpink has had on your lives. Of course what they have done for you guys is incomparable but i wanna shine new light and bring the world a new kind of light through my music. Check out my newest music video if you have the chance to. thank you for reading:) <3","78"
"LET'S GO BLINKS LET'S GOW!","44"
"Nama saya kayla adya putri","12"
"Dada jisu rose dan lisa","10"
"Omy it said that when i read this...","9"
"Just watched sasha marie marshall’s reaction and analysis video so I go back here and listen to this song again. With all the info she gave, I am enjoying watching this MV more, so guys watch it too. Then go back here, and let’s enjoy watching this bop song with meaningful story.","271"
"Your absolutely right!!!!!!","68"
" @James Bonn  remove the emoji please!!","41"
"Pls remove the  emoji before u get report","34"
"delete the emoji","28"
"Delete emoji, please","29"
"https://youtu.be/2whcKv_G4OY","12"
"please delete emoji","18"
"Please delete EMOJIS","18"
"Its a good combination tho","18"
"Up","173"
"Yes","146"
"Up","81"
"Yes!!","81"
"Up","64"
"haters:F**K","287"
"UP","45"
"""How You Like That"" by 
@BLACKPINK
 is the first and only girl group song to debut at #1 on MelOn in 2020 
To the haters: kindly get a life","299"
"Anti- FXXK","54"
"yess queen","32"
"Why is everyone saying STR3AM instead of STREAM?","41"
"BLACKPINK is my inspiration!! My mom said that if I got 30k Likes on my new song!! She definitely buy me a professional mic!! Begging you GUYS!! Please...I LOVE OU! I'M NOT LYING! PLS!","25"
"Whoonhoo","15"
"Keep streammmiinnnggg","15"
"Streammm","14"
"Streammm","12"
"Yeah","10"
"Vamosss","6"
"Me encanta","5"
"Vamossdd","4"
"FALTAN 10 DÍAS PARA EL ANIVERSARIO SI SE PUEDE","8"
"DALE QUE PODEMOOOOS","2"
"BLINK
RECUERDEN DESCARGAR ""WEVERSE"" CUANDO YA SEA OFICIAL QUE BLACKPINK ESTÁN AHI, ASI TIENE MÁS IMPACTO CON ELLAS EN LA APP!!","4"
" @strawberry nini 🍓  SIIIIIIII","0"
"Blackpink ❤️❤️❤️","0"
"up","25"
"AGREEEE","45"
"I know it's so good! The cinematography, and outfits and dancing is 🔥🔥","83"
"Yes this comeback is really a masterpiece","53"
"Ikr!","20"
"up up up","14"
"Yeahhh and its only the bside of the official album✊🤧","55"
"Agreed","17"
"All bp song is masterpiece","48"
"Let's send love to them","26"
"Up","32"
"ikrrr,,,,it gets addictive and addictive every listenn","88"
"IS SO ADICTIVEE   I LOVE THIS SONGGG  BLACKPINK QUEENSSS","65"
"Ikr","17"
"LOUDER!!!!!","14"
"Right!","14"
"So hot","14"
"THE VALIDATION IN THIS COMMENT","10"
"Chorus is real TRASH","15"
"Yashhh","8"
"BlackPink is the bestttt","470"
"Every single year since they debuted is their year !","474"
"Ik it's so perfect , I love how they all abandon you and only come back for the money","190"
" @Toros  thanks for translate","47"
"Indeed AOTY is COMING","87"
"1 HOUR LOOP https://youtu.be/dDvlGRw2UR0","25"
"Title track maybe on september","63"
"My momma said if my last video will hit 10.000 Iikes she will buy me a new microphone and I really need that mic

I love everysingle supporter <3","85"
"Lmao antis","19"
"ikr","13"
"“Yesterday we didn’t hit a lot of views”
“So Tomorrow Let’s Hit Double Views”
Let’s get it to 1Billion!
We are almost there to hit 1Billion views!!!!!
Let’s do it Blinks!!!","671"
"83M views in 24hrs, 200M views in 7 days How you like that Haters?","4.7만"
"I really like this song, BLACKPINK didn't disappoint us!!","13만"
"Blackpink Diosas","8"
"Lisa and Jennie : Look at you now look at me
Me: quickly grab a mirror","4.2만"
"Blink de Colombia demostremos que hacemos cualquier cosa por nuestras chicas","653"
"Love the modernized traditional Korean outfits!","2.1만"
"Jisoo is cool and her singing is amazing","4.7만"
"The vocals, visuals, dances and the raps is EVERYTHINGGGGGG","4.8만"
"Masterpiece","22"
"haciéndole streaming a uno de los muchos himnos que BLACKPINK nos regalo en 2020.
JOYA preciosa HYLT!!!!","555"
"I JUST WANNA SAY TO THE HATERS THANK YOU VERY MUCH FOR THE VIEWS . NOW HATERS PLEASE ROAD TO 1B .","5.5천"
"THESE QUEENS ARE EVERYTHING","2.4만"
"Four queens are so hot and powerful","8.7천"
"yow this one a diss track for them haters lmao and we see this slaps because they’re so mad","4.3천"
"Vamos BLINKS! Faltan 10 dias para el aniversario de esta cancion. Podemos logarlo!","186"
"THEY OUTFIT MORE THAN AWESOME","1.5만"
"See lisa killin’ it","2.2만"
"Have listened to this tons of times already but l'm still obsessing over lisa's badabingbadaboomboomboom :'))))","5.1천"
"the more I see this the more I am addicted to this mv","3.6만"
"YESSS!♡","6"
"🥶🤬😡🥵😭🥶😢😨😞🤬😨🥸😖😱🥸😖😳🤩😭🤪😨😣😨😖🤬😱🥶🥶😫😎🤯😖🤯😎😣😫😡🥸😱😖😎😨😖🤬😒🤬😖😱🤩😱🥸😨😖🤬🤩😱😎😱😭😱😖🥳🥸😭😞🤬🥳😠🤯🥸🤯😞🥳😠😠🥳😟🤯😞🥳🤯🥸🥳🤯🥸🥶🥳😭😡😭😟😞😟😭😞🥶😞😟☹️🤯😟🥶😩😟🥶😟😞😭🙁😠🙁🤯🥳🥶😞😏😨🥶😨😞🤯🥳☹️😟🥵🤯☹️😟🙁🥵🤯🥶🥳🤯😒😟☹️🥶😭😕☹️😕😳😞🥶🥳😰💩💩💩💩💩💩💩💩💩💩💩💩💩👽💩👽💩👽👽👽👽👽💩👽😈👽👹😈💩👻🤖💩👿🎃👿🤖😈👿👻💩👿🤖🤖🤖👿🤖😈💀👿👻😈💀💩💩💩💩💩💩💩💩💩💩💩💩👽👽👽👽👽👽☠️👽☠️👽🥶🤬😡🥵😭🥶😢😨😞🤬😨🥸😖😱🥸😖😳🤩😭🤪😨😣😨😖🤬😱🥶🥶😫😎🤯😖🤯😎😣😫😡🥸😱😖😎😨😖🤬😒🤬😖😱🤩😱🥸😨😖🤬🤩😱😎😱😭😱😖🥳🥸😭😞🤬🥳😠🤯🥸🤯😞🥳😠😠🥳😟🤯😞🥳🤯🥸🥳🤯🥸🥶🥳😭😡😭😟😞😟😭😞🥶😞😟☹️🤯😟🥶😩😟🥶😟😞😭🙁😠🙁🤯🥳🥶😞😏😨🥶😨😞🤯🥳☹️😟🥵🤯☹️😟🙁🥵🤯🥶🥳🤯😒😟☹️🥶😭😕☹️😕😳😞🥶🥳😰💩💩💩💩💩💩💩💩💩💩💩💩💩👽💩👽💩👽👽👽👽👽💩👽😈👽👹😈💩👻🤖💩👿🎃👿🤖😈👿👻💩👿🤖🤖🤖👿🤖😈💀👿👻😈💀💩💩💩💩💩💩💩💩💩💩💩💩👽👽👽👽👽👽☠️👽☠️👽☠️💩👾👽☠️👾🤡👻👿👻😈☠️💩👾👽☠️👾🤡👻👿👻😈","3"
"This one is so much better than the other one people are spamming. Let's STR3@M!!!!","13"
"1B views goals for 1st anniv of this song 🤘🤘🤘","10"
" @kakachu0710  yes!!!!!!","1"
"Please play this mv how You like that spread to those in your country but now","1"
"BLACKPINK is my inspiration!! My mom said that if I got 20k LIKES on my new  song!! She definitely buy me a professional mic!! Begging you GUYS!! Please...I LOVE YOU! I'M NOT LYING! PLS!.","2"
" @kakachu0710  ...........","1"
" @I LOVE ALL  you already got 21k like on your new song…..so?","0"
"Blinks unite. We need to make this song reach 900 million before 26th July( this songs anniversary","1"
"Savage","2.5천"
"HA HOW YOU LIKE THAT !","2.1천"
"Hahaa","662"
"82M  LEZZ GO","581"
"23hours","423"
"Slaying","332"
"Yas we did it blinks","471"
"😊❤❤❤😍","162"
" @Carlos Juárez  no emoj*i pleaseeee","183"
